id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
40154071,Quarto  mob copacabana 50 m praia / prox do metro,8921822,Gil,Copacabana,-22.97088,-43.18678,Private room,237,2,0,,,1,0,0
700629206678611085,Lindo apartamento com vista lateral MAR!,14850771,Suzana,Copacabana,-22.98084,-43.19172,Entire home/apt,684,2,7,2022-12-05,1.76,1,340,7
40884544,Férias no RIO - APTO sistema HOTEL,23119967,Tininha,Barra da Tijuca,-23.0043,-43.331,Entire home/apt,250,3,4,2022-01-03,0.11,1,0,1
685457160601882207,APARTAMENTO FRENTE MAR,339688267,Real Estate,Copacabana,-22.9764206,-43.1886854,Entire home/apt,1516,7,0,,,3,364,0
15954965,COZY Copa Studio,64541067,Marcia,Copacabana,-22.96388,-43.17727,Entire home/apt,454,2,8,2022-10-14,0.17,2,307,4
11197217,2 Bedroom Ipanema-Copacabana,12431812,Zuzu,Copacabana,-22.98545,-43.19181,Entire home/apt,1000,10,2,2018-02-15,0.03,2,301,0
54190686,1150 Apartamento Copacabana,4438776,Elisabete,Copacabana,-22.98215,-43.19039,Entire home/apt,700,3,0,,,13,365,0
46159441,3 Quartos Ipanema Aníbal de Mendonça - RP12,27994357,Henrique,Ipanema,-22.98277,-43.21086,Entire home/apt,2800,28,1,2022-07-25,0.19,39,29,1
13358282,Charmoso mezanino c/cama casal king,74978304,Maidy,Copacabana,-22.96874,-43.18226,Private room,421,3,2,2022-09-13,0.17,4,333,2
46845108,Apartamento Simpático  no Humaitá,232523452,Joana,Humaitá,-22.95575,-43.20163,Entire home/apt,500,3,0,,,1,0,0
42180917,Apartamento bem localizado e com vaga de garagem.,128910266,André,Copacabana,-22.98653,-43.191906,Entire home/apt,1240,3,6,2022-11-16,1.53,1,62,6
15086281,Apartamento duplex Vidigal,24266541,Maria,Vidigal,-22.99427,-43.23677,Entire home/apt,140,3,1,2019-05-24,0.02,1,0,0
762305481895043908,Quarto arejado na quadra praia.,53819761,Renata,Copacabana,-22.97896,-43.19176,Private room,400,1,0,,,2,363,0
16347358,Nice room for rent in Copacabana,107039299,Kristýna,Copacabana,-22.97292,-43.19163,Private room,100,4,9,2022-03-02,0.12,1,0,1
19969658,Luxury 3 BR in front of the beach,141599909,Lenora,Barra da Tijuca,-23.01112,-43.36845,Entire home/apt,420,365,0,,,1,0,0
3302364,Confortável quarto no Leblon,1243975,Liene,Leblon,-22.9851,-43.23287,Private room,350,2,4,2019-10-07,0.04,2,0,0
674500493052948635,Apto 1 quarto para até 4 hóspedes econômico-BR,257601767,Raquel Grama,Copacabana,-22.97404,-43.19224,Entire home/apt,785,2,0,,,46,332,0
50034752,Mini sítio no Jardim Guanabara,33945208,Nicole,Jardim Guanabara,-22.81218,-43.20008,Entire home/apt,2000,1,0,,,4,0,0
32631889,Quarto espaçoso no coração de Copacabana,37837293,Tatiana,Copacabana,-22.96552,-43.17879,Private room,350,4,1,2019-03-05,0.02,4,355,0
52810167,Flat com Vista para o Mar,258004973,Marcio,Barra da Tijuca,-23.00351,-43.34218,Entire home/apt,250,5,0,,,1,0,0
52969874,Loft em Copacabana.,428848112,Amanda,Copacabana,-22.96354,-43.19101,Entire home/apt,300,4,4,2022-09-02,0.3,1,2,3
787625865154154016,Fer106| Apartment in Dias Ferreira street - Leblon,1982737,Estadia,Leblon,-22.9827473,-43.2260355,Entire home/apt,381,1,0,,,107,249,0
31709873,Nice sunny apartment near metro.,29520529,Vera Regina,Catete,-22.92282,-43.17867,Entire home/apt,400,6,1,2019-03-07,0.02,1,0,0
777449234183670541,Destino 027,459585381,Gisela Evelina,Copacabana,-22.96194,-43.17415,Entire home/apt,582,5,0,,,7,361,0
676649437375773391,Flat para Rock’n Rio,463369021,Robson,Jacarepaguá,-22.96431409205808,-43.402409590780735,Entire home/apt,628,1,1,2022-09-04,0.25,1,0,1
47938281,7. Tiffany’s Cozy with a Large Balcony up/to 04,1422607,Leo&Archanjo,Ipanema,-22.98617,-43.20017,Entire home/apt,1800,5,0,,,38,0,0
46064475,Copacabana posto 6 - RP26,27994357,Henrique,Copacabana,-22.98601,-43.19136,Entire home/apt,380,14,0,,,39,29,0
38172448,"Complexo Ilha Pura, loft",286903315,Alexandre,Camorim,-22.97964,-43.41647,Entire home/apt,300,2,3,2022-09-11,0.08,2,0,2
788250678077839265,Cozy and comfy Flat in Copa,153721,Shushma,Copacabana,-22.96243,-43.17731,Entire home/apt,417,4,0,,,27,75,0
694937969139925593,Apartamento família,229472947,Valeska,Leme,-22.961994,-43.170157,Entire home/apt,800,3,1,2022-09-11,0.27,7,0,1
700553961550594065,Quarto em apto encantador no coração de Copacabana,124703050,Lucila,Copacabana,-22.9731,-43.18771,Private room,180,3,0,,,1,0,0
39101384,Suíte DUPLA - CASAL - Mediterraneo FLAT Barra,29475411,Bruno & Ricardo,Barra da Tijuca,-23.00341,-43.3409,Entire home/apt,557,1,36,2022-11-25,0.95,30,347,21
924693,Beautiful Large Ensuite in Leblon!!,4974044,Nina,Leblon,-22.97843,-43.22378,Private room,427,1,18,2022-09-12,0.17,3,361,5
786069817908644273,4 Quartos Copacabana RP58,27994357,Henrique,Copacabana,-22.972976949393875,-43.18979067340395,Entire home/apt,2980,5,0,,,39,89,0
608840077201635396,Flat aconchegante em Ipanema 1,428418079,Ingher,Ipanema,-22.985338,-43.194016,Entire home/apt,1299,2,5,2022-12-01,0.6,9,82,5
52483815,Spacious 3 bedrooms in Copacabana,136988556,Mauricio,Copacabana,-22.966805,-43.18314,Entire home/apt,511,3,40,2022-12-18,2.73,2,11,31
608846232315886699,Flat aconchegante em Ipanema 2,428418079,Ingher,Ipanema,-22.985338,-43.194016,Entire home/apt,1199,2,4,2022-11-15,1.08,9,85,4
692456321281445046,Family Room next to Ipanema Beach,56572109,Doris,Ipanema,-22.9848266,-43.199117,Private room,699,1,1,2022-09-11,0.27,3,90,1
29186197,Ipanema Inn: quarto e sala na Visconde de Pirajá.,2513825,Newton,Ipanema,-22.98458,-43.19579,Entire home/apt,1968,3,161,2022-12-18,3.21,28,28,40
53150034,Ns405| Studio near Copacabana Beach,1982737,Estadia,Copacabana,-22.96968460083008,-43.185585021972656,Entire home/apt,1114,1,10,2022-09-09,0.74,107,257,7
2071407,THE BEST PLACE IN COPACABANA !!!!,10590623,Paulo,Copacabana,-22.97398,-43.18896,Entire home/apt,157,3,15,2021-12-23,0.23,1,304,0
787575790667786405,Leblon / arrumadeira e piscina,459544,Cristina,Leblon,-22.98541,-43.22334,Entire home/apt,1960,5,0,,,52,309,0
552917410990840624,"Flat encantador em Copacabana, 100 Mt da praia.",242531083,Franklin,Copacabana,-22.97662,-43.18966,Entire home/apt,249,3,3,2022-09-11,0.3,1,350,3
763625528492274259,apartamento aconchegante,129764249,Carla,Copacabana,-22.98288,-43.19125,Entire home/apt,200,1,0,,,1,212,0
582031277744253427,Flat completo ao lado do Riocentro,5677412,Alexandre,Jacarepaguá,-22.9753,-43.41259,Entire home/apt,323,3,2,2022-09-12,0.54,3,177,2
25673391,Villa Rio- Magnificent Ocean Front House in Joa,193270591,Caroline,Joá,-23.0124,-43.28821,Entire home/apt,9000,2,9,2022-09-11,0.17,4,70,3
36917297,Apartamento Silencioso.,85746740,Leonardo,Copacabana,-22.98307,-43.19171,Entire home/apt,409,2,144,2022-11-27,3.47,2,307,48
549987966619619055,Rock in Rio Riocentro Parque dos Atletas Projac,395166412,Daniela,Jacarepaguá,-22.97277,-43.41207,Entire home/apt,191,1,2,2022-11-08,0.2,3,136,2
20424433,Casa bonita - Suíte 205,48248701,Miguel,Inhoaíba,-22.90527,-43.57908,Private room,179,1,8,2022-06-13,0.12,3,329,1
13928709,Excelente Casa para Olimpíadas,82753054,Meiry,Recreio dos Bandeirantes,-23.01215,-43.46447,Entire home/apt,2639,5,0,,,1,364,0
701515900788048910,Suite acolhedora Laranjeiras,459579882,Elizabeth,Cosme Velho,-22.93888,-43.19515,Entire home/apt,200,5,1,2022-09-10,0.27,1,365,1
696919026291744141,Casinha de vila agradável em Vila Isabel - RJ,164510285,Maressa,Vila Isabel,-22.9151603,-43.2536431,Entire home/apt,140,2,0,,,2,356,0
40179862,Modern Apartment in the Heart of Copacabana,19732447,Marcela,Copacabana,-22.9641,-43.19053,Entire home/apt,743,2,14,2022-10-24,0.38,1,162,11
13099945,APARTAMENTO RIO CENTRO RJ,72296387,Wilson,Jacarepaguá,-22.97226,-43.40717,Entire home/apt,409,2,7,2022-09-06,0.09,4,360,2
662299760092060164,Apartamento Amplo em Condomínio Resort no Recreio,467286130,Alinne,Recreio dos Bandeirantes,-23.01653,-43.48024,Entire home/apt,1414,1,2,2022-09-09,0.52,1,364,2
30183215,Apartamento na quadra da praia do Leme,93666104,Flavio,Leme,-22.96214,-43.17115,Entire home/apt,495,10,0,,,1,173,0
53257806,Apto inteiro c/ piscina à 5 min do Posto 12 Leblon,431136136,Andrissa,Vidigal,-22.99326,-43.23428,Entire home/apt,914,8,1,2022-01-05,0.08,1,181,1
10571556,Apartamento Rio 2016 Engenhão,54530253,Carlos,Del Castilho,-22.88286,-43.27442,Entire home/apt,1000,10,0,,,1,365,0
771546494186514235,Lagoon View,489694205,Edmond,Lagoa,-22.979742822699965,-43.202994538623045,Entire home/apt,2000,1,0,,,1,362,0
10874529,"Apartamento encantador com banheira, 2 quartos.",8775398,Suellen,Centro,-22.9059,-43.17248,Entire home/apt,500,3,2,2022-09-13,0.52,1,272,2
54162721,Black Friday a 450 m da praia,429353265,Monica,Recreio dos Bandeirantes,-23.02619,-43.4789,Entire home/apt,441,2,12,2022-11-15,1.06,5,25,12
14126420,charming and cozy apartment by leblon beach,63259097,Ana,Leblon,-22.98703,-43.23125,Entire home/apt,1100,4,6,2022-01-02,0.13,1,329,1
745899812916535971,Espaço charmoso em área bucólica de Copacabana,13898402,Erika,Copacabana,-22.9650089,-43.19107890000001,Entire home/apt,657,2,2,2022-12-25,1.33,1,48,2
631870118091921878,Is a nice Room with family house / only for women,47288298,Vanessa,Tijuca,-22.92105,-43.22117,Private room,80,10,1,2022-11-03,0.53,1,331,1
562354294164321205,Cobertura magnífica na Barra da Tijuca,410526888,Beatrice,Barra da Tijuca,-23.00221,-43.3727,Entire home/apt,1121,2,9,2022-12-10,0.9,1,361,9
42874066,Alugo uma vaga para sexo feminino Recreio,341395950,Mabel,Recreio dos Bandeirantes,-23.02355,-43.49304,Private room,1500,30,0,,,1,179,0
46019438,"APTO PRÓXIMO AO METRÔ, COM TUDO DENTRO.",270777876,Matheus,Coelho Neto,-22.82713,-43.35243,Entire home/apt,233,2,27,2022-11-14,1.05,1,364,8
43835338,"Coração do Rio, moderno e confortável Studio",2125410,Andre,Centro,-22.91139,-43.17562,Entire home/apt,250,3,54,2022-12-15,2.64,3,296,37
52838489,Modern Apartment Between the Mountains and beaches,427798726,Marcelo,Recreio dos Bandeirantes,-23.02473,-43.51209,Entire home/apt,286,1,25,2022-12-22,1.74,1,298,24
53810967,apê charmoso com estacionamento ao lado do metrô,155170415,Maria,Tijuca,-22.91873,-43.22527,Entire home/apt,246,3,0,,,1,169,0
45549494,3m Metrô/ 15m Centro (SDU) / 30m Copacabana.,363367758,Valéria,Tijuca,-22.92591,-43.23133,Shared room,528,3,0,,,1,364,0
39563140,Mini Cobertura na Barra da Tijuca (Ilha da Gigoia),10467486,Carolina,Barra da Tijuca,-23.00422,-43.31007,Entire home/apt,190,3,0,,,4,229,0
699762056365156173,Praia do Joá - Bela e aconchegante .,47584281,Renato,Barra da Tijuca,-22.97852,-43.40763,Entire home/apt,700,1,0,,,118,362,0
3003612,Apartamento na Lagoa/Rio de Janeiro,15303306,Leandro,Lagoa,-22.96919,-43.20299,Entire home/apt,1500,5,0,,,1,365,0
45591766,"Revellion familiar, simples e aconchegante.",273134123,Rita,Catumbi,-22.92273,-43.19816,Entire home/apt,300,3,0,,,1,363,0
42599305,Cobertura Duplex,157831609,Marta,Estácio,-22.9176,-43.20857,Entire home/apt,1200,3,0,,,1,90,0
54082911,Repouso do corcovado Hostel,155118499,Phellipe,Cosme Velho,-22.94521,-43.20679,Shared room,90,1,0,,,9,365,0
3012365,500 metros do Maracanã - Copa,15350930,Igor,Maracanã,-22.91757,-43.23298,Entire home/apt,2000,1,0,,,1,365,0
13787567,Olympic Games Rio 2016,80991141,Alfredo,Barra da Tijuca,-22.99069,-43.35114,Entire home/apt,1700,15,2,2022-09-10,0.03,1,55,1
14204074,safety and beatiful,85545151,一麟,Laranjeiras,-22.93028,-43.19041,Private room,211,15,0,,,2,90,0
39811434,Suíte com vaga na Lagoa,70463283,Angelica,Lagoa,-22.96462,-43.20307,Private room,132,15,0,,,1,83,0
1229042,Room | Family house | Laranjeiras,6704310,Luciana,Laranjeiras,-22.93989,-43.1925,Private room,136,3,14,2022-09-12,0.14,1,358,3
17461837,Muito perto da praia e de Ipanema,118247951,Eduardo,Copacabana,-22.98531,-43.18877,Entire home/apt,586,5,29,2022-11-15,0.48,4,38,7
54196621,Apartamento encantado em santa Teresa,24569994,Paloma,Santa Teresa,-22.92873,-43.19593,Private room,300,30,1,2022-01-14,0.09,3,365,1
13742623,"Apartamento, comodidade e olimpíadas",6058290,Nathalia,Recreio dos Bandeirantes,-22.99969,-43.43008,Entire home/apt,1056,7,0,,,1,358,0
784656040081361911,Ipanema Duplex/Piscina /Garagem,459544,Cristina,Ipanema,-22.98045,-43.20484,Entire home/apt,4471,3,0,,,52,355,0
40920032,Sala e quarto com varanda em frente ao mar,318795079,Adriana,Barra da Tijuca,-23.01132,-43.32293,Entire home/apt,407,3,15,2022-11-15,0.42,1,54,10
776194147072857543,"Férias. Exclusiva Top Suíte, WI-FI, 16 m2 150m Mar",414523994,Shirley,Recreio dos Bandeirantes,-23.02804,-43.48073,Private room,260,3,0,,,7,359,0
2445702,"Kit, Copacabana, quadra da praia.Vc vai amar.Vem!",12498389,Luci,Copacabana,-22.96819,-43.18199,Entire home/apt,219,6,24,2022-12-12,0.23,1,296,9
14086899,Quarto/cama de casal/ vista pro Corcovado/Cristo,84713691,Diogo,Humaitá,-22.95629,-43.19771,Private room,330,180,0,,,1,365,0
34109033,Quarto particular - 50m da Praia de Ipanema.,249003418,Paulo Henrique,Copacabana,-22.98678970336914,-43.1914291381836,Private room,663,1,22,2022-12-11,0.59,11,346,15
791382263809932935,Espaço Inteiro Réveillon,236416444,Deya,Barra da Tijuca,-23.001530749232963,-43.30854669213295,Entire home/apt,300,1,0,,,2,17,0
700769826130454759,cl aparto simplis 3mRio centro 15 da praia daBarra,229244053,Leda,Jacarepaguá,-22.97119,-43.41345,Entire home/apt,195,9,1,2022-11-15,0.67,28,40,1
2021042,CHARMING BIG 1 BDROOM COPACAB BEACH,10387941,Leila,Copacabana,-22.96693,-43.19187,Entire home/apt,219,90,1,2014-01-05,0.01,2,0,0
13548328,Apartamento completo perto do metrô,77985935,Joice,Botafogo,-22.95301,-43.18393,Entire home/apt,414,1,17,2022-12-14,0.22,1,303,9
52008992,STUDIO RIO COPA a 2 quadras da praia,83418952,Claudio,Copacabana,-22.970097,-43.188351,Entire home/apt,479,3,79,2022-12-14,5.74,1,39,68
48927193,Room 2 at Chez Georges,111165788,Letícia,Santa Teresa,-22.923,-43.18527,Private room,1200,2,0,,,8,360,0
790065804647117352,patúa guesthouse quarto duplo,471348055,Sandra,Botafogo,-22.955056146881944,-43.18726192825335,Private room,689,1,0,,,3,351,0
53492511,Varanda de Copacabana,18400236,Danielle,Copacabana,-22.96952,-43.1896,Entire home/apt,636,4,0,,,1,284,0
697780710677609813,Condomínio maravilhoso em frente à praia,438315189,Maristela,Barra da Tijuca,-23.0088044,-43.33653839999999,Entire home/apt,2371,3,3,2022-10-14,0.77,1,353,3
35216241,Pedaço da Paz !,242785151,Cinthia,Tijuca,-22.92063,-43.23187,Private room,2000,3,0,,,1,0,0
12902099,Neighborhood of the Olympics! CLOSE TO THE BEACH! Great Apartment,66815322,Vivi,Barra da Tijuca,-23.00284,-43.32857,Entire home/apt,1000,14,0,,,1,365,0
27215754,Suíte Gávea - Para até 8 pessoas,193205371,Victor,Santa Teresa,-22.91915,-43.18496,Private room,480,1,1,2019-10-06,0.03,7,253,0
16996325,Stunning Rio Flat Leblon ★★★★★a 2 quadras da Praia,22713969,Maria,Leblon,-22.98405,-43.21805,Entire home/apt,538,6,0,,,37,0,0
17423277,Paraíso Charmoso★★★★★ Pertinho da Praia do Leblon,22713969,Maria,Leblon,-22.98295,-43.21804,Entire home/apt,696,7,0,,,37,0,0
5298081,Charmosa suite no leblon,530231,Yaya,Leblon,-22.97931,-43.22547,Private room,200,2,0,,,5,303,0
2582442,Linda Cobertura c/ Piscina -  4 Quartos,13223606,Patricia,Copacabana,-22.96316,-43.181606,Entire home/apt,1671,3,32,2022-12-23,0.44,1,264,24
29902790,Jardim Suspenso - Quarto com Ventilador.,209990391,Sônia,Catete,-22.92852,-43.17922,Private room,300,1,2,2019-03-06,0.04,2,365,0
20991341,ALTO ESTILO BARRA - POSTO VIII,65798450,Suely Beatriz,Barra da Tijuca,-23.00971,-43.37001,Entire home/apt,633,2,4,2021-03-01,0.07,3,308,0
15744600,MARAVILHOSO LOCAL PARA RELAXAR E DESFRUTAR A VIDA!,80338139,Cláudia,Barra da Tijuca,-23.00814,-43.33876,Entire home/apt,1735,2,4,2021-09-22,0.08,10,364,0
36449339,"Apartamento em Botafogo, próximo ao metrô",28448720,Juliana,Botafogo,-22.95238,-43.18714,Entire home/apt,417,4,26,2022-10-15,0.62,1,154,9
706717832251129999,Quarto  compartilhado - PQ Olímpico e Jeunesse,473447489,Marília,Jacarepaguá,-22.97154,-43.38066,Shared room,295,1,1,2022-09-12,0.28,4,343,1
736673942371061679,Fairmont Rio de Janeiro by LookBookHoliday,45788344,LookBook,Copacabana,-22.98613169445476,-43.18906146190185,Private room,7390,1,0,,,20,362,0
50915348,Paraíso na Gigoia,349682934,Helder,Barra da Tijuca,-23.00269,-43.3062,Entire home/apt,966,2,15,2022-07-12,0.85,1,349,8
2854092,Rio de Janeiro incredible place,14591285,Ivan Gil,Humaitá,-22.95724,-43.20388,Entire home/apt,1386,2,0,,,2,359,0
43238245,♥ Copacabana ♥ Little Princess of the Sea ♥♥♥♥,17244708,Eraldo,Copacabana,-22.97792,-43.19136,Entire home/apt,560,3,7,2022-07-28,0.52,4,2,5
43131199,"line Rio: 2Qts, Reformado, Com Piscina, Academia, Smart Tv 55"" E Ao Lado Do Parque Olímpico (JP01-227T)",8975746,Line Rio,Jacarepaguá,-22.97196,-43.41366,Entire home/apt,1206,1,0,,,74,57,0
40590531,kitnet mobiliada em copacabana,314512560,Agenor José,Copacabana,-22.97395,-43.19014,Entire home/apt,218,3,0,,,1,0,0
705572931150694379,"Ótimo apartamento, ao lado do Rio Centro.",305010261,Sylvia Helena,Jacarepaguá,-22.9717,-43.41294,Entire home/apt,600,1,2,2022-11-14,0.56,1,365,2
691397668305512988,"Apartamento com 02 quartos, sendo 01 suíte.",20255845,Weslley,Recreio dos Bandeirantes,-23.01438,-43.45807,Entire home/apt,1500,1,0,,,1,0,0
45006667,Stylish Breathtaking View/Heart of Ipanema,1422607,Leo&Archanjo,Ipanema,-22.98626,-43.19867,Entire home/apt,4000,4,34,2022-12-14,1.22,38,39,15
46503728,Loft para Natal em Copacabana,329467071,Laura,Copacabana,-22.97848,-43.19058,Entire home/apt,357,5,0,,,1,0,0
2261835,Excellent Studio in Copacabana.,11162128,Leina,Copacabana,-22.96293,-43.17568,Entire home/apt,150,3,59,2021-02-08,0.56,1,307,0
788434176802962336,"Boutique Leblon - Comfort, Luxury and Beach",30165706,Yes Temporada,Leblon,-22.98286981576473,-43.21531743036928,Entire home/apt,1155,1,0,,,48,361,0
786496,Side Ocean view Copacabana beach,500892,Rafael,Copacabana,-22.96915,-43.18214,Entire home/apt,693,4,5,2022-11-11,0.04,6,356,4
32058874,Leblon design 3 bdr,14314998,Rio Unique,Leblon,-22.9813,-43.22095,Entire home/apt,2400,5,3,2022-03-06,0.09,27,178,1
629044608359550043,"Studio boutique, com varanda e vista incrível",5459499,Frederico,Centro,-22.912279,-43.184727,Entire home/apt,185,2,0,,,1,0,0
681201747483547299,Ipanema _203_Vp4_200 m praia-Wifi-Ar-Reformado,13753183,Raíssa,Ipanema,-22.9845511,-43.1953342,Entire home/apt,808,4,4,2022-12-04,1.76,5,53,4
45328605,Melhor custo benefício do Airbnb!!!,76780066,Gustavo,Flamengo,-22.92621,-43.17401,Private room,751,2,7,2022-12-05,0.28,2,329,5
781993517634854838,Suíte 50 m da praia Copacabana,79065425,Ugo,Copacabana,-22.96558727753524,-43.17943401001496,Private room,382,3,0,,,3,326,0
15936745,Sale/Promoção - Lindo Studio em Copacabana,99500285,Rodrigo,Copacabana,-22.97259,-43.18866,Entire home/apt,556,3,185,2022-12-06,2.5,1,53,32
662179136903611257,Casa Aconchegante (Somente o quarto),15833258,Alan,Freguesia (Jacarepaguá),-22.9453841,-43.3575226,Private room,75,1,2,2022-09-05,0.45,2,0,2
54167803,Amazing room in Ipanema/Fully furnished apartment,439170878,Leone Guilherme,Ipanema,-22.981205,-43.198952,Private room,250,1,8,2022-03-13,0.69,1,0,8
666656793083568130,COPALEME 2 QUARTOS PRAIAS COPACABANA/ LEME AOS PÉS,71645815,Adilson,Copacabana,-22.96267,-43.17419,Entire home/apt,781,2,10,2022-10-02,2.22,25,0,10
47009931,Apartamento com varanda com vista para o verde,2834602,Carlos Eduardo,Flamengo,-22.93867,-43.17545,Private room,3500,45,0,,,1,0,0
606537316993792156,Quarto de casal aconchegante em Copacabana,240891166,Laura,Copacabana,-22.97582,-43.19004,Private room,457,1,3,2022-09-11,0.76,3,361,3
38850525,❤️ Modern Loft 5 • Posto 9 • 120mb ❤️,503995,❤️ BrUx ❤️,Ipanema,-22.98279,-43.20052,Entire home/apt,750,1,72,2022-12-29,1.83,7,355,32
42688484,Ap Leblon - quadra da praia,340053702,Juliana,Leblon,-22.98649,-43.22296,Entire home/apt,544,3,0,,,1,0,0
739786555132377840,Tabas | Réveillon na Praia do Arpoador RJ | AR0004,341887136,Tabas,Copacabana,-22.98504,-43.19139,Entire home/apt,3892,5,0,,,228,23,0
20204915,FLAT at the heart of Ipanema!!!,1221815,Pedro,Ipanema,-22.98374,-43.20153,Entire home/apt,1811,7,9,2020-02-27,0.14,1,105,0
22907250,Perfect location for Rio's Carnival in Copacabana!,38384532,Elisabeth,Copacabana,-22.9831,-43.19261,Entire home/apt,1371,5,1,2020-02-27,0.03,1,58,0
